TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-04-08 10:37:21.032,0.5700727,0.1965078,0.25667706,0.885855,0.33401498,0.05205953,-0.02933416,0.60222286,1.0046779,0.33127037,0.14492197,1.2327937,0.36822343,-0.09070226,0.019842254,0.61036956,-0.0531271,-0.39702857,-0.47943714,0.04646047,824.7985,809.89014,807.8755,819.15753,851.79486,-0.1480712890625,0.01092529296875,0.9705810546875,1.607513427734375,0.695343017578125,1.622467041015625,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:22.044,0.6762515,0.20326544,0.23762019,0.8475338,0.54808885,0.004637312,-0.06462283,0.7008836,1.0740527,0.29971626,0.21327195,0.9888588,0.42540613,2.7200114E-4,-0.17680658,0.5329734,0.01921971,-0.29943427,-0.45612,0.09377191,826.8132,805.05493,811.9048,828.4249,809.0842,-0.1522216796875,0.00665283203125,0.96197509765625,2.43743896484375,-1.48040771484375,3.768310546875,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:23.055,0.5788428,-0.20090464,0.41948104,1.0388707,0.58153594,-0.030780524,0.0868857,0.62237704,1.2545534,0.12640928,0.25731808,0.93893874,0.68933016,0.02767038,-0.2139637,0.40764308,0.16620724,-0.42221025,-0.4081565,0.14589742,815.12823,802.6374,803.44324,809.0842,800.2198,-0.1243896484375,0.01116943359375,0.9771728515625,1.532745361328125,-0.665435791015625,4.306640625,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:24.069,0.57460034,0.0630893,0.28311637,0.65922624,0.6412274,0.11115927,0.11537748,0.4432849,1.224992,0.15406495,0.3603456,0.95117503,0.5723845,0.053229794,-0.09919543,0.46416038,0.14835197,-0.29426065,-0.5385276,0.13791782,812.3077,811.0989,803.44324,806.26373,829.6337,-0.12261962890625,0.018310546875,0.9683837890625,2.0635986328125,0.7476806640625,3.1103515625,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:25.076,0.5839827,0.050226595,0.24619539,0.62647694,0.2308846,-0.07749503,0.07731502,0.15409394,0.8715958,0.15394135,0.3882967,0.95658165,0.3387398,-0.09013233,-0.23875366,0.5406421,-0.23053196,-0.37695017,-0.5425786,-0.04077292,794.9817,798.60803,794.57874,802.23444,815.5311,-0.12969970703125,0.0135498046875,0.97186279296875,2.609405517578125,0.22430419921875,5.076751708984375,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:26.090,0.68035847,-0.06404546,0.33887345,0.81029844,0.4246235,-0.079385,-0.056594886,0.56400585,1.1645176,0.27706334,0.16153988,1.1020449,0.4748672,-0.08151046,-0.33746716,0.5463647,-0.42088047,-0.51687896,-0.6219624,-0.08413011,808.2784,807.0696,791.75824,811.0989,762.3443,-0.1131591796875,0.0047607421875,0.9903564453125,1.547698974609375,0.650482177734375,3.96270751953125,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:27.090,0.6025037,0.139757,0.36764288,0.6252781,0.58631164,-0.06580927,0.025870554,0.6667206,1.1532227,0.34221968,0.20996372,1.1569716,0.60207886,0.11225146,-0.18177652,0.5742193,-0.27204388,-0.50498366,-0.54393685,-0.22428538,805.4579,805.4579,798.60803,795.38464,788.5348,-0.12164306640625,0.00152587890625,0.98046875,1.27105712890625,1.069183349609375,3.90289306640625,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:28.093,0.6363001,0.1532274,0.34653717,0.6139035,0.38294938,0.1501723,-0.013905137,0.043341897,0.7893801,0.22177784,0.27070495,0.98842937,0.3594395,-0.003716688,0.022452125,0.42741197,-0.24588782,-0.35014597,-0.49864948,-0.1391458,805.4579,803.44324,802.6374,809.4872,821.978,-0.1318359375,0.01409912109375,0.974853515625,1.79443359375,0.6280517578125,3.611297607421875,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:29.097,0.4845502,0.047019213,0.070021555,0.6827863,0.22324313,-0.19982147,0.23502412,0.2494906,0.8080693,0.10541974,0.46888277,0.8546522,0.23935242,-0.10440032,0.01366965,0.47842354,-0.12463831,-0.22327751,-0.5446121,-0.06434365,797.8022,800.2198,797.3993,796.1905,833.2601,-0.12371826171875,0.011474609375,0.981689453125,1.338348388671875,0.231781005859375,4.26177978515625,1,1.0,1.0,1.0,1.0,35.00
2020-04-08 10:37:30.103,0.6546108,0.05008014,0.10769709,0.74162185,0.49592644,-0.279492,-0.021850657,0.509369,0.8300756,0.0211048,0.4544755,1.0006579,0.24118808,-0.02414343,-0.014117561,0.50881016,-0.14343776,-0.21430759,-0.47165057,0.049973223,803.8461,813.1135,803.8461,809.89014,884.0293,-0.12872314453125,0.01129150390625,0.97576904296875,1.06170654296875,0.85235595703125,4.314117431640625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:31.114,0.8826613,0.1395125,0.012253241,0.7052958,0.33924505,-0.16085355,-0.1983611,0.4907767,0.77657235,-0.09984352,0.020116717,1.1394563,0.16524315,-0.086902,-0.070599996,0.54139715,-0.15349917,-0.29529396,-0.54021657,0.04593299,788.5348,795.78754,796.5934,772.8205,782.0879,-0.1214599609375,0.00262451171875,0.98486328125,1.846771240234375,0.351409912109375,2.4224853515625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:32.116,1.0293838,0.32250455,0.15091355,0.744377,0.7390045,0.15327126,-0.075771965,0.61920834,0.99912804,0.2608391,0.04159802,1.1629006,0.36315894,0.19629958,-0.16805536,0.43186846,0.001978,-0.2606932,-0.50400466,-0.05054966,800.2198,799.011,799.41394,793.7729,778.46155,-0.14208984375,0.01190185546875,0.97760009765625,2.930908203125,0.67291259765625,4.8748779296875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:33.117,0.9501192,0.108681574,0.35231286,0.40931317,0.53988504,0.064291984,-0.073396295,0.4891031,0.9914926,0.25069255,0.06853262,1.1374402,0.46127802,0.13425416,-0.06456111,0.4285255,0.20637876,-0.16562691,-0.29389995,0.28092027,777.6557,789.7436,802.23444,782.8938,698.68134,-0.09808349609375,0.01300048828125,0.9617919921875,2.474822998046875,-1.1663818359375,3.84307861328125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:34.117,0.9743297,-0.008246992,0.37960762,0.35021028,0.36628798,-0.08212282,0.19689721,0.493624,0.7014702,0.22184825,0.09316776,0.9160422,0.5717045,0.01176239,-0.072633356,0.58760697,0.27384225,-0.1436121,-0.24579686,0.3351029,801.4286,801.8315,795.38464,804.65204,759.12085,-0.1060791015625,0.02197265625,0.96881103515625,2.699127197265625,3.8580322265625,6.048736572265625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:35.132,0.8735095,0.14984564,0.1833132,0.8796528,0.520299,-0.1128332,0.086975485,0.57894266,0.98458153,0.2835233,0.40341634,1.2428372,0.5410151,-0.03521023,-0.14468625,0.6126179,0.22630616,-0.25266233,-0.60994655,0.17480263,740.18317,795.38464,799.011,782.49084,915.05493,-0.062255859375,0.03631591796875,1.0050048828125,3.805694580078125,-0.620574951171875,6.7889404296875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:36.142,1.111396,0.31987217,0.48455086,1.3436671,0.6268466,0.008818975,0.082438275,0.68806297,1.2825912,0.2202137,0.54991436,1.2445714,0.7884222,-0.09474026,0.018775541,0.6476856,0.25881717,-0.4030841,-0.4975538,0.35567254,789.34064,798.20514,797.8022,807.8755,794.57874,-0.07330322265625,0.00482177734375,0.95989990234375,2.79632568359375,1.547698974609375,3.985137939453125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:37.159,0.91480786,0.12926312,0.22588007,1.1738689,0.41522935,-0.17509523,0.06509759,0.5078033,1.3877761,0.106141,0.49214098,1.0679902,0.69408864,-0.010215809,-0.0065137236,0.6435871,0.19028664,-0.44869515,-0.493054,0.26067895,797.3993,812.71063,795.78754,782.8938,794.9817,-0.071533203125,0.02301025390625,0.9825439453125,2.28790283203125,3.75335693359375,5.203857421875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:38.177,0.44082755,0.24229163,0.053399757,0.69204676,0.51036614,-0.27177578,0.10510295,0.7283248,1.3045586,-0.07006851,0.1724844,1.0474262,0.5465926,-0.048161812,-0.120051205,0.53321064,0.22568125,-0.26577267,-0.60366064,0.14347284,749.0476,772.8205,791.75824,784.90845,776.8498,-0.09735107421875,0.0511474609375,0.995361328125,3.416900634765625,6.9085693359375,4.8150634765625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:39.193,1.2940704,0.6965214,0.5927959,1.1344892,0.7454053,-0.09398514,0.05273565,0.72387075,1.0040815,0.094884224,0.3824518,1.0583944,0.5256288,0.13883144,-0.071123324,0.6256882,0.28376326,-0.18064706,-0.4580282,0.32337648,754.2857,794.17584,809.89014,796.99634,763.1502,-0.08258056640625,0.0538330078125,0.99249267578125,2.714080810546875,-4.508514404296875,5.51788330078125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:40.198,1.1559691,0.42632952,0.5704363,0.95171374,0.59617215,-0.041955505,-0.09887914,0.4477,1.1255805,-0.0375278,0.34091476,1.1450307,0.65104717,0.11491455,-0.052854132,0.73150545,0.18261877,-0.28367338,-0.4487196,0.47686145,768.3883,792.96704,801.8315,786.9231,834.87177,-0.08648681640625,0.031005859375,0.97802734375,1.173858642578125,0.657958984375,4.747772216796875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:41.205,0.6284649,-0.019277196,0.32609,0.7731935,0.24365832,-0.19813998,-0.23104933,0.20803593,1.1136478,0.12091122,0.33164456,1.118192,0.61350137,-0.018548634,-0.12542966,0.6843552,0.030894337,-0.4135009,-0.58910555,0.27972198,778.86444,799.011,801.4286,784.90845,841.31866,-0.1033935546875,0.01507568359375,0.96826171875,2.213134765625,2.22808837890625,3.12530517578125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:42.219,0.4841421,0.23387368,0.27702972,0.8045783,0.37843594,0.10881754,-0.059934996,0.37694615,0.9109832,0.27786627,0.14284107,0.96452624,0.48190078,-0.15195307,-0.07779169,0.5875891,0.05305267,-0.4395588,-0.46781632,-0.07013861,763.95605,793.7729,803.44324,778.46155,761.53845,-0.125,7.32421875E-4,0.95166015625,3.22998046875,5.271148681640625,3.372039794921875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:43.232,1.0048963,0.21467458,0.31142008,0.9651448,0.41837862,-0.047511034,-0.05121705,0.53374946,0.5424226,0.3241676,0.30647892,0.88856965,0.43512768,-0.03538843,0.051149327,0.59122974,0.080739,-0.3655513,-0.4319598,-0.08333531,780.87915,796.5934,805.8608,812.71063,863.0769,-0.1026611328125,0.0224609375,0.9688720703125,3.222503662109375,2.03369140625,4.59075927734375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:44.233,0.8829519,0.1377367,0.35145053,1.0062302,0.39675894,-0.089520775,-0.027905691,0.41769987,0.8919398,0.14360546,0.2255864,1.1014583,0.3331782,-0.03325843,0.06023072,0.63433874,0.12720324,-0.3268861,-0.51809585,0.09081713,807.8755,790.54944,798.60803,817.9487,749.85345,-0.103515625,0.01446533203125,0.9664306640625,2.429962158203125,-1.831817626953125,4.6954345703125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:45.234,0.7810303,-0.1025732,0.31993303,0.8134418,0.4422972,-0.2734993,0.17072454,0.4937818,0.9174233,0.14079614,0.3519634,0.98063713,0.37159672,-0.03324096,-0.13061039,0.47395056,0.1628821,-0.3020052,-0.5317458,0.11985127,785.31134,795.78754,800.2198,800.2198,794.57874,-0.11785888671875,0.01678466796875,0.96954345703125,2.086029052734375,0.1495361328125,3.955230712890625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:46.262,0.92419267,0.33967078,0.27509975,0.5735004,0.43409064,0.008234211,0.19826292,0.3272367,0.9650103,0.27585074,0.38070354,0.70093846,0.45844138,-0.05945954,-0.08271047,0.38887954,0.12902696,-0.26662707,-0.50609905,0.12768155,763.5531,794.9817,803.0403,785.31134,743.4066,-0.138916015625,-0.00433349609375,0.9947509765625,1.9439697265625,-4.044952392578125,3.072967529296875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:47.274,1.4489603,0.72189134,0.24647321,0.68962246,0.6493823,-0.067882806,0.22232418,0.51260394,0.996128,0.23087227,0.13814752,0.87013525,0.68050057,-0.053405046,-0.09654499,0.5636998,0.13032664,-0.3045758,-0.41973528,0.19696924,798.60803,800.6227,809.89014,802.6374,830.4396,-0.10760498046875,0.014892578125,0.97509765625,2.041168212890625,-1.95892333984375,4.762725830078125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:48.278,1.17802,0.3052305,0.13238704,0.6336517,0.46648094,-0.14944978,0.07221872,0.6282991,0.944717,0.1513444,0.25559404,1.0405135,0.5047073,-0.06870732,-0.09906154,0.53919333,0.103902474,-0.18853971,-0.39177158,0.08070547,780.4762,796.99634,800.2198,781.28204,792.96704,-0.1158447265625,0.0162353515625,0.96844482421875,1.921539306640625,1.876678466796875,4.7552490234375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:49.292,-0.13445054,-0.055508733,0.31933627,0.121643886,0.33284274,-0.24840358,-0.039363593,0.65600806,0.9128333,0.13127352,0.22507527,0.9193456,0.5226334,-0.12429019,-0.07273354,0.5248256,0.05802528,-0.26346084,-0.46761253,0.12230748,804.65204,793.36993,797.3993,811.50183,674.10254,-0.0889892578125,0.02093505859375,0.9906005859375,2.145843505859375,0.73272705078125,4.059906005859375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:50.294,-0.033553235,0.0035461728,0.38839975,0.46461266,0.55419683,-0.1579397,0.058860086,0.5421889,0.6685035,0.11051756,0.1789274,0.83998144,0.44637853,-0.07784189,-0.08200521,0.5650437,0.038654424,-0.3120051,-0.62328166,0.020838518,799.011,806.26373,795.78754,805.05493,818.7546,-0.09332275390625,0.0250244140625,0.97674560546875,1.92901611328125,0.777587890625,4.9346923828125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:51.304,0.38719437,0.42487565,0.4054799,0.54482794,0.5505035,0.18458273,-0.15184265,0.5639763,0.76024145,0.110091954,0.16414507,0.90979636,0.4119173,0.086326756,-0.23645297,0.5028045,0.03736247,-0.31784213,-0.5976237,0.12243273,815.12823,792.96704,794.57874,809.89014,834.0659,-0.108154296875,0.00775146484375,0.963623046875,1.495361328125,1.457977294921875,2.280426025390625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:52.312,0.75859916,0.59730774,0.41567183,0.9582804,0.75854266,0.14188634,-0.11190521,0.6228411,1.0460863,0.30264938,0.13392945,0.8966634,0.47416213,0.0022439188,-0.20329009,0.55560994,0.09964205,-0.23266228,-0.3864135,0.18880925,791.3553,806.26373,815.9341,805.05493,842.52747,-0.11517333984375,0.00439453125,0.97418212890625,1.30096435546875,2.056121826171875,4.613189697265625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:53.315,1.0724584,0.75763136,0.47873616,0.8875847,0.6600302,0.16495125,0.08244357,0.38240695,1.1964966,0.62050456,0.4361946,1.1811595,0.5596639,0.07506918,0.01756436,0.512686,0.12544926,-0.1226397,-0.04821182,0.20025031,793.7729,800.2198,800.6227,804.65204,865.09155,-0.11627197265625,0.00958251953125,0.97491455078125,2.093505859375,1.263580322265625,4.05242919921875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:54.324,0.6969843,0.25062314,0.23419902,0.51917875,0.59287107,0.14779639,0.02459296,0.45358664,1.1883395,0.7084444,0.50320274,1.2795914,0.47474045,-0.027578577,-0.016349126,0.5911172,0.07251405,-0.35596836,-0.24855982,0.05064814,821.5751,799.011,799.011,824.3956,765.9707,-0.12176513671875,0.010009765625,0.97747802734375,1.966400146484375,-1.428070068359375,4.149627685546875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:55.341,0.6282107,0.22295687,0.22030053,0.4545977,0.59753567,0.1098278,-0.007069945,0.50975,1.1682996,0.40198842,0.3541742,1.3001504,0.4328843,-0.09592058,-0.044144146,0.47096005,-0.091075234,-0.47319412,-0.566774,-0.03120491,787.326,796.5934,800.6227,806.26373,890.87915,-0.113525390625,0.01629638671875,0.9742431640625,0.964508056640625,1.495361328125,3.536529541015625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:56.350,0.78750074,0.08879119,0.16824886,0.8109746,0.63645744,-0.37292758,7.571722E-4,0.693557,1.1254071,0.19593345,0.16714521,1.0279368,0.5918928,0.10636624,0.01965448,0.5874704,0.047293168,-0.36573955,-0.6000742,0.1832028,775.2381,795.78754,803.8461,798.60803,780.87915,-0.11602783203125,0.0164794921875,0.98126220703125,2.43743896484375,1.996307373046875,4.837493896484375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:57.360,0.6194873,-0.03268917,0.08112767,0.7388387,0.3103881,-0.09682886,-0.19690822,0.5926907,0.9683746,0.2909167,0.03935261,0.81618804,0.6149414,0.17306438,-0.08223298,0.58437026,0.25287345,-0.33898696,-0.5781445,0.17082159,762.74725,790.9524,793.7729,790.14655,748.24176,-0.11431884765625,0.0059814453125,0.98150634765625,2.265472412109375,0.710296630859375,3.596343994140625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:58.370,0.455062,0.30805346,0.3848206,0.65646476,0.5179001,-0.011967301,-0.15585743,0.6809884,0.96062887,0.14820933,0.09594355,1.0615957,0.61108065,0.086571574,-0.0802814,0.59035134,0.27884784,-0.33977306,-0.68453324,0.06770232,776.4469,797.8022,801.4286,796.5934,828.4249,-0.10894775390625,0.0223388671875,0.97711181640625,0.83740234375,0.874786376953125,3.686065673828125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:37:59.373,0.6723675,0.37949526,0.3260987,0.4899392,0.60585797,0.15381959,-0.2941793,0.5458424,0.91562915,0.11124441,0.20168819,1.2060308,0.5776574,0.04693429,0.020852689,0.47909042,-0.014036714,-0.44723308,-0.58407986,-0.0011043162,765.9707,784.90845,795.38464,784.10254,884.43225,-0.10748291015625,0.0203857421875,0.9779052734375,1.951446533203125,0.13458251953125,4.284210205078125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:00.376,0.6483395,0.12287976,0.056931205,0.49859482,0.24671921,-0.13460563,-0.14644425,0.30448052,0.8598492,0.24529825,0.29243082,1.1918263,0.42238927,0.024988351,0.008953001,0.48761538,-0.01089557,-0.39091632,-0.4201988,0.049098216,767.5824,787.72894,788.1319,782.0879,703.1135,-0.1031494140625,0.017822265625,0.9700927734375,3.3197021484375,0.7476806640625,4.568328857421875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:01.377,0.4736271,0.08437734,-0.06218326,0.46800038,-0.022966983,-0.27009952,-0.04782045,0.4966146,1.0173129,0.17275353,0.30445427,1.2953954,0.57564104,-0.08974508,-0.0695531,0.482112,-0.0784579,-0.38339853,-0.5062755,0.30430257,777.25275,795.78754,800.2198,807.0696,762.3443,-0.0921630859375,0.046142578125,0.97564697265625,1.06170654296875,-0.91217041015625,5.86181640625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:02.387,0.5197518,0.06226923,0.15522876,0.54695684,0.18623793,-0.17350003,-0.40512472,0.38541812,1.035076,0.27909338,0.21884735,1.1076896,0.6217294,-0.15795428,0.013271255,0.39678434,-0.08936189,-0.3664639,-0.6123148,0.024386212,786.1172,803.44324,801.8315,793.36993,734.1392,-0.09228515625,0.0224609375,0.97479248046875,1.846771240234375,1.158905029296875,4.149627685546875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:03.397,0.5155792,0.4257773,0.034478057,0.606446,0.3267056,-0.032200046,-0.11614022,0.11571269,1.0628439,0.2595383,0.25918248,0.93003726,0.5079913,-0.17379613,-0.03691695,0.5162869,-0.14270788,-0.5182596,-0.5866091,0.016563756,776.4469,788.93774,799.81683,782.8938,835.6777,-0.091796875,0.0301513671875,0.97735595703125,1.80938720703125,1.03179931640625,3.715972900390625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:04.423,0.620016,0.46456945,-0.020079732,0.69364387,0.37444237,0.067329794,0.23929667,0.4405757,1.0285286,0.30392823,0.21330889,1.2028382,0.49811453,-0.08680716,-0.1497554,0.5743884,-0.0122233555,-0.44228494,-0.5010077,0.056233536,780.4762,807.0696,812.3077,791.75824,810.293,-0.0877685546875,0.02618408203125,0.98052978515625,2.6617431640625,-0.059814453125,4.9346923828125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:05.431,0.71745217,0.72022814,0.16518897,0.64830494,0.3602991,0.22895922,0.11287257,0.4920553,1.0438378,0.42066818,0.19345438,1.04532,0.42583358,0.024937877,-0.123341,0.41571277,0.008859331,-0.30915126,-0.49429134,0.11716861,802.6374,802.6374,800.6227,814.3223,813.91943,-0.0936279296875,0.0330810546875,0.97821044921875,1.921539306640625,0.73272705078125,4.85992431640625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:06.440,0.6327283,0.26381677,0.22345945,0.62644356,0.5234567,0.16869609,-0.11963856,0.353715,1.0324692,0.29253268,0.09889996,1.0372729,0.6222743,0.10301694,-0.14260112,0.57497686,-0.08937521,-0.4393517,-0.5251448,0.08394119,784.10254,790.14655,792.5641,784.10254,825.6044,-0.09356689453125,0.0345458984375,0.98077392578125,1.443023681640625,0.6878662109375,3.828125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:07.450,0.82629675,0.668416,0.21033557,0.8043526,0.67118406,0.38196862,0.1371854,0.66072524,0.897018,0.10055149,0.39194342,1.068399,0.6249984,0.023572467,-0.25071055,0.64348876,0.09321801,-0.49907246,-0.5591176,0.026369588,833.2601,809.89014,792.96704,827.619,891.28204,-0.11688232421875,0.02838134765625,0.9696044921875,1.682281494140625,-0.919647216796875,3.416900634765625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:08.454,0.8976757,0.6673163,0.47281623,0.6899977,0.6574025,0.32257622,0.121433385,0.64636225,0.8613681,-0.08532376,0.35555443,0.7956992,0.30582604,-0.086225875,-0.16277817,0.5629476,0.100352496,-0.37120402,-0.612483,0.16530353,784.90845,793.36993,797.3993,786.1172,845.34796,-0.13409423828125,0.0247802734375,0.93853759765625,0.351409912109375,5.4132080078125,3.887939453125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:09.458,0.8259698,0.2880465,0.18356217,0.7931884,0.41088042,-0.17757723,-0.2377128,0.61484426,0.94168043,0.27578887,0.1804778,1.0036861,0.40336847,-0.1713049,0.04801586,0.49158862,0.23186582,-0.20679261,-0.5199283,0.25594184,822.7839,798.60803,802.6374,796.1905,790.9524,-0.1119384765625,0.02191162109375,0.9747314453125,1.3458251953125,1.622467041015625,3.75335693359375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:10.476,0.92572796,0.092377484,0.24369784,0.76705366,0.6045455,0.14295962,-0.20390889,0.6043843,0.9359337,0.269729,0.001587918,1.0240753,0.48775342,-0.17105097,0.00223043,0.53287554,0.37071976,-0.29751366,-0.5162544,0.2030101,806.26373,806.26373,801.02563,816.7399,810.696,-0.11968994140625,0.02459716796875,0.97119140625,2.579498291015625,-2.923431396484375,4.85992431640625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:11.481,0.94210094,-0.016061315,0.499383,0.6346353,0.82071835,-0.19080687,0.19557348,0.7416781,0.9581482,0.32692894,0.18329857,1.0294386,0.21806067,-0.11346916,-0.14791916,0.6054578,0.25578612,-0.3870398,-0.50855076,0.24662657,805.8608,796.5934,803.0403,823.9927,888.0586,-0.1629638671875,0.00787353515625,0.97967529296875,2.07855224609375,0.007476806640625,2.70660400390625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:12.492,0.6914314,0.1696236,0.418453,0.6230634,0.43116486,-0.14446594,0.20781595,0.8262812,0.7510145,0.4621947,0.22968882,0.9000589,0.37212464,-0.103345476,-0.16378069,0.48527938,0.21928132,-0.2564328,-0.49351323,0.27190265,827.619,809.0842,788.1319,836.8865,883.22345,-0.15185546875,0.00164794921875,0.95159912109375,1.30096435546875,4.344024658203125,3.27484130859375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:13.492,0.7709526,0.67818063,0.34656215,0.6417653,0.65355694,0.19706018,0.18872438,0.73575824,0.96708894,0.3722885,0.17184627,1.0328842,0.69158745,0.010147534,-0.2524636,0.6905697,0.29137987,-0.2815176,-0.5342176,0.2805967,797.8022,774.0293,794.57874,780.4762,861.8681,-0.18316650390625,0.0130615234375,0.96258544921875,-0.889739990234375,0.112152099609375,4.912261962890625,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:14.520,0.9667215,1.1381431,0.9759639,0.8133996,0.86623186,0.20023592,0.41126364,0.8709119,1.0169939,0.18565764,0.47278598,1.1908183,0.9123354,0.024244241,-0.19159803,0.8814197,0.48891696,-0.31489533,-0.42933685,0.2799955,804.65204,801.8315,808.68134,824.7985,815.5311,-0.0867919921875,0.01776123046875,1.00689697265625,1.07666015625,4.85992431640625,3.69354248046875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:15.531,0.97414863,0.88584286,0.82990676,0.93492967,0.40058267,0.14685322,0.1798728,0.6653582,0.72174704,0.11406989,0.4453888,0.9976661,0.55258006,0.05188299,-0.114437535,0.6435744,0.4858474,-0.25400499,-0.4473693,0.3723761,821.1722,811.50183,807.8755,806.6667,738.1685,-0.1885986328125,0.0159912109375,0.95648193359375,0.28411865234375,-0.665435791015625,2.55706787109375,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:16.552,0.84362614,0.2853553,0.07040823,1.0737245,0.5899847,-0.015786624,0.037076313,0.6431524,1.0034088,0.0072966493,0.20196964,0.9997518,0.43316713,0.027249282,-0.17880109,0.58360404,0.17025965,-0.31389436,-0.49121118,0.18024507,820.7692,809.4872,805.8608,822.7839,821.1722,-0.1519775390625,0.0140380859375,0.9764404296875,1.801910400390625,-4.08233642578125,5.405731201171875,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:17.578,0.761265,0.09097324,-0.024238497,0.9337049,0.43571872,-0.17938611,0.06739492,0.66485476,0.9876761,0.11650713,0.29856482,0.9607718,0.48434415,0.11651466,-0.16595557,0.5233249,0.21575429,-0.3314304,-0.52725774,0.2546987,815.5311,802.6374,801.8315,797.8022,770.0,-0.10394287109375,0.045166015625,1.01690673828125,2.58697509765625,4.80010986328125,6.759033203125,1,1.0,1.0,1.0,1.0,40.00
2020-04-08 10:38:18.586,0.49283212,0.18140371,0.2876199,0.5538796,0.1378668,-0.04533487,0.021138018,0.38400194,0.955327,0.2445648,0.24142936,1.1295894,0.5706142,0.020851053,-0.05180946,0.6983252,0.43715847,-0.24044932,-0.65907127,0.42175838,788.93774,798.20514,797.8022,789.34064,798.20514,-0.13031005859375,0.03411865234375,0.98138427734375,1.0467529296875,1.906585693359375,4.164581298828125,1,1.0,1.0,1.0,1.0,40.00
